raceId,driverId,stop,seconds,driverRef,forename,nationality,position,clase_pos
896,154,1,23.648,grosjean,Romain,French,7.0,0
896,814,2,47.686,resta,Paul,British,10.0,0
897,1,2,42.981,hamilton,Lewis,British,4.0,0
897,3,2,43.286,rosberg,Nico,German,6.0,0
897,4,2,42.983,alonso,Fernando,Spanish,2.0,1
897,13,2,43.8,massa,Felipe,Brazilian,8.0,0
897,17,2,43.086,webber,Mark,Australian,5.0,0
897,18,2,48.692,button,Jenson,British,9.0,0
897,20,2,43.573,vettel,Sebastian,German,1.0,1
897,154,2,43.913,grosjean,Romain,French,7.0,0
897,814,1,22.27,resta,Paul,British,10.0,0
898,1,1,23.904,hamilton,Lewis,British,3.0,1
898,3,1,23.806,rosberg,Nico,German,6.0,0
898,4,1,23.817,alonso,Fernando,Spanish,2.0,1
898,13,2,48.052,massa,Felipe,Brazilian,8.0,0
898,17,1,23.537,webber,Mark,Australian,5.0,0
898,18,1,24.589,button,Jenson,British,9.0,0
898,20,1,24.086,vettel,Sebastian,German,1.0,1
898,154,1,23.876,grosjean,Romain,French,7.0,0
898,814,2,49.358,resta,Paul,British,10.0,0
899,1,3,64.463,hamilton,Lewis,British,4.0,0
899,3,2,46.081,rosberg,Nico,German,6.0,0
899,4,2,45.487,alonso,Fernando,Spanish,2.0,1
899,13,3,62.364,massa,Felipe,Brazilian,8.0,0
899,17,2,51.73,webber,Mark,Australian,3.0,1
899,18,2,46.534,button,Jenson,British,9.0,0
899,20,2,55.409,vettel,Sebastian,German,1.0,1
899,807,2,47.124,hulkenberg,Nico,German,10.0,0
900,3,2,48.004,rosberg,Nico,German,1.0,1
900,4,2,44.865,alonso,Fernando,Spanish,4.0,0
900,8,2,47.368,raikkonen,Kimi,Finnish,7.0,0
900,18,2,44.81,button,Jenson,British,3.0,1
900,807,2,45.548,hulkenberg,Nico,German,6.0,0
900,815,3,70.564,perez,Sergio,Mexican,10.0,0
900,818,2,46.102,vergne,Jean-Éric,French,8.0,0
900,822,2,58.038,bottas,Valtteri,Finnish,5.0,0
900,825,2,45.423,kevin_magnussen,Kevin,Danish,2.0,1
900,826,2,54.434,kvyat,Daniil,Russian,9.0,0
901,1,3,74.384,hamilton,Lewis,British,2.0,1
901,3,3,74.664,rosberg,Nico,German,1.0,1
901,4,3,73.329,alonso,Fernando,Spanish,3.0,1
901,8,3,75.062,raikkonen,Kimi,Finnish,9.0,0
901,13,3,73.74,massa,Felipe,Brazilian,10.0,0
901,18,3,74.393,button,Jenson,British,4.0,0
901,20,3,74.346,vettel,Sebastian,German,7.0,0
901,807,2,50.223,hulkenberg,Nico,German,6.0,0
901,822,3,74.482,bottas,Valtteri,Finnish,8.0,0
901,825,3,92.192,kevin_magnussen,Kevin,Danish,5.0,0
902,1,2,49.833,hamilton,Lewis,British,2.0,1
902,3,2,49.758,rosberg,Nico,German,1.0,1
902,4,3,74.839,alonso,Fernando,Spanish,4.0,0
902,18,2,49.721,button,Jenson,British,5.0,0
902,20,2,51.15,vettel,Sebastian,German,6.0,0
902,807,2,49.197,hulkenberg,Nico,German,3.0,1
902,815,2,49.434,perez,Sergio,Mexican,9.0,0
902,817,2,49.522,ricciardo,Daniel,Australian,10.0,0
902,822,3,76.088,bottas,Valtteri,Finnish,8.0,0
902,825,3,74.742,kevin_magnussen,Kevin,Danish,7.0,0
903,1,2,46.967,hamilton,Lewis,British,2.0,1
903,3,2,46.366,rosberg,Nico,German,1.0,1
903,4,2,45.723,alonso,Fernando,Spanish,3.0,1
903,18,2,44.956,button,Jenson,British,8.0,0
903,20,2,44.816,vettel,Sebastian,German,5.0,0
903,807,2,46.202,hulkenberg,Nico,German,4.0,0
903,815,2,46.55,perez,Sergio,Mexican,10.0,0
903,817,2,45.684,ricciardo,Daniel,Australian,6.0,0
903,822,2,48.419,bottas,Valtteri,Finnish,7.0,0
903,825,2,46.249,kevin_magnussen,Kevin,Danish,9.0,0
904,1,2,46.541,hamilton,Lewis,British,1.0,1
904,3,2,44.563,rosberg,Nico,German,2.0,1
904,4,3,65.648,alonso,Fernando,Spanish,3.0,1
904,18,2,46.218,button,Jenson,British,8.0,0
904,20,3,65.181,vettel,Sebastian,German,4.0,0
904,807,2,45.079,hulkenberg,Nico,German,6.0,0
904,815,2,44.649,perez,Sergio,Mexican,10.0,0
904,817,2,43.799,ricciardo,Daniel,Australian,5.0,0
904,822,2,45.525,bottas,Valtteri,Finnish,7.0,0
904,825,2,43.662,kevin_magnussen,Kevin,Danish,9.0,0
905,1,1,27.509,hamilton,Lewis,British,2.0,1
905,3,1,24.672,rosberg,Nico,German,1.0,1
905,4,1,26.499,alonso,Fernando,Spanish,3.0,1
905,18,1,25.992,button,Jenson,British,8.0,0
905,20,1,66.065,vettel,Sebastian,German,6.0,0
905,807,1,25.714,hulkenberg,Nico,German,5.0,0
905,817,1,26.584,ricciardo,Daniel,Australian,4.0,0
905,822,1,25.595,bottas,Valtteri,Finnish,7.0,0
905,825,1,28.943,kevin_magnussen,Kevin,Danish,9.0,0
906,1,2,47.971,hamilton,Lewis,British,2.0,1
906,3,2,48.984,rosberg,Nico,German,1.0,1
906,4,2,47.722,alonso,Fernando,Spanish,4.0,0
906,18,2,48.543,button,Jenson,British,7.0,0
906,20,2,47.244,vettel,Sebastian,German,5.0,0
906,807,1,23.902,hulkenberg,Nico,German,6.0,0
906,815,1,23.907,perez,Sergio,Mexican,10.0,0
906,817,2,46.88,ricciardo,Daniel,Australian,3.0,1
906,822,2,47.939,bottas,Valtteri,Finnish,8.0,0
906,825,2,47.386,kevin_magnussen,Kevin,Danish,9.0,0
907,1,2,44.781,hamilton,Lewis,British,2.0,1
907,3,2,43.138,rosberg,Nico,German,1.0,1
907,4,2,42.51,alonso,Fernando,Spanish,4.0,0
907,13,2,43.992,massa,Felipe,Brazilian,9.0,0
907,18,2,42.747,button,Jenson,British,8.0,0
907,20,2,51.225,vettel,Sebastian,German,5.0,0
907,807,2,44.166,hulkenberg,Nico,German,6.0,0
907,817,2,42.865,ricciardo,Daniel,Australian,3.0,1
907,822,2,43.341,bottas,Valtteri,Finnish,7.0,0
907,825,2,43.552,kevin_magnussen,Kevin,Danish,10.0,0
908,1,2,58.97,hamilton,Lewis,British,2.0,1
908,3,1,28.329,rosberg,Nico,German,1.0,1
908,4,1,34.41,alonso,Fernando,Spanish,4.0,0
908,18,1,28.645,button,Jenson,British,8.0,0
908,20,2,57.345,vettel,Sebastian,German,6.0,0
908,807,1,29.579,hulkenberg,Nico,German,7.0,0
908,817,1,28.483,ricciardo,Daniel,Australian,3.0,1
908,822,1,29.104,bottas,Valtteri,Finnish,5.0,0
908,825,1,28.745,kevin_magnussen,Kevin,Danish,9.0,0
909,1,3,59.496,hamilton,Lewis,British,2.0,1
909,3,2,40.312,rosberg,Nico,German,1.0,1
909,4,3,57.514,alonso,Fernando,Spanish,4.0,0
909,18,3,60.741,button,Jenson,British,8.0,0
909,20,3,57.547,vettel,Sebastian,German,6.0,0
909,807,2,39.078,hulkenberg,Nico,German,7.0,0
909,817,3,57.276,ricciardo,Daniel,Australian,3.0,1
909,822,2,40.321,bottas,Valtteri,Finnish,5.0,0
909,825,3,64.421,kevin_magnussen,Kevin,Danish,9.0,0
910,1,2,47.164,hamilton,Lewis,British,2.0,1
910,3,3,68.692,rosberg,Nico,German,1.0,1
910,4,2,43.887,alonso,Fernando,Spanish,4.0,0
910,13,3,67.24,massa,Felipe,Brazilian,9.0,0
910,18,3,71.755,button,Jenson,British,8.0,0
910,20,2,43.778,vettel,Sebastian,German,6.0,0
910,807,1,24.04,hulkenberg,Nico,German,7.0,0
910,817,3,68.219,ricciardo,Daniel,Australian,3.0,1
910,822,3,70.604,bottas,Valtteri,Finnish,5.0,0
910,825,2,45.358,kevin_magnussen,Kevin,Danish,10.0,0
911,1,3,73.403,hamilton,Lewis,British,2.0,1
911,3,3,76.325,rosberg,Nico,German,1.0,1
911,4,2,51.894,alonso,Fernando,Spanish,4.0,0
911,8,2,45.677,raikkonen,Kimi,Finnish,10.0,0
911,13,3,71.252,massa,Felipe,Brazilian,9.0,0
911,18,2,45.388,button,Jenson,British,8.0,0
911,20,3,68.721,vettel,Sebastian,German,6.0,0
911,807,2,47.664,hulkenberg,Nico,German,7.0,0
911,817,2,45.588,ricciardo,Daniel,Australian,3.0,1
911,822,2,45.945,bottas,Valtteri,Finnish,5.0,0
912,1,1,24.453,hamilton,Lewis,British,2.0,1
912,3,1,24.583,rosberg,Nico,German,1.0,1
912,4,1,24.913,alonso,Fernando,Spanish,5.0,0
912,8,1,24.547,raikkonen,Kimi,Finnish,10.0,0
912,13,1,24.323,massa,Felipe,Brazilian,9.0,0
912,18,1,24.669,button,Jenson,British,7.0,0
912,20,1,25.176,vettel,Sebastian,German,6.0,0
912,807,1,25.547,hulkenberg,Nico,German,8.0,0
912,817,1,24.388,ricciardo,Daniel,Australian,3.0,1
912,822,1,24.991,bottas,Valtteri,Finnish,4.0,0
913,1,3,89.746,hamilton,Lewis,British,1.0,1
913,4,3,86.713,alonso,Fernando,Spanish,4.0,0
913,13,2,58.584,massa,Felipe,Brazilian,9.0,0
913,18,2,57.268,button,Jenson,British,7.0,0
913,20,2,58.88,vettel,Sebastian,German,5.0,0
913,807,3,89.764,hulkenberg,Nico,German,8.0,0
913,815,4,124.109,perez,Sergio,Mexican,10.0,0
913,817,2,58.874,ricciardo,Daniel,Australian,3.0,1
913,822,2,59.22,bottas,Valtteri,Finnish,6.0,0
914,1,3,1184.863,hamilton,Lewis,British,1.0,1
914,3,3,1185.074,rosberg,Nico,German,2.0,1
914,4,1,1137.051,alonso,Fernando,Spanish,5.0,0
914,13,3,1185.898,massa,Felipe,Brazilian,9.0,0
914,18,4,1213.89,button,Jenson,British,7.0,0
914,20,3,1182.185,vettel,Sebastian,German,4.0,0
914,807,4,1209.923,hulkenberg,Nico,German,8.0,0
914,815,4,1210.618,perez,Sergio,Mexican,10.0,0
914,817,3,1185.311,ricciardo,Daniel,Australian,3.0,1
914,822,3,1186.511,bottas,Valtteri,Finnish,6.0,0
915,1,1,30.503,hamilton,Lewis,British,1.0,1
915,3,1,33.82,rosberg,Nico,German,2.0,1
915,4,1,35.112,alonso,Fernando,Spanish,6.0,0
915,13,2,60.19,massa,Felipe,Brazilian,9.0,0
915,18,1,29.994,button,Jenson,British,7.0,0
915,20,1,30.355,vettel,Sebastian,German,5.0,0
915,807,1,30.096,hulkenberg,Nico,German,8.0,0
915,817,1,30.006,ricciardo,Daniel,Australian,3.0,1
915,822,1,30.363,bottas,Valtteri,Finnish,4.0,0
915,825,1,29.736,kevin_magnussen,Kevin,Danish,10.0,0
916,1,2,48.612,hamilton,Lewis,British,1.0,1
916,3,2,48.946,rosberg,Nico,German,2.0,1
916,4,2,48.734,alonso,Fernando,Spanish,6.0,0
916,13,2,49.944,massa,Felipe,Brazilian,8.0,0
916,18,2,50.352,button,Jenson,British,7.0,0
916,20,4,95.882,vettel,Sebastian,German,5.0,0
916,807,1,33.427,hulkenberg,Nico,German,9.0,0
916,817,2,48.396,ricciardo,Daniel,Australian,3.0,1
916,822,2,48.434,bottas,Valtteri,Finnish,4.0,0
916,825,2,51.378,kevin_magnussen,Kevin,Danish,10.0,0
917,1,3,70.449,hamilton,Lewis,British,1.0,1
917,3,3,70.316,rosberg,Nico,German,2.0,1
917,4,3,69.489,alonso,Fernando,Spanish,5.0,0
917,13,3,80.222,massa,Felipe,Brazilian,8.0,0
917,18,3,69.021,button,Jenson,British,7.0,0
917,20,3,69.749,vettel,Sebastian,German,4.0,0
917,807,3,70.288,hulkenberg,Nico,German,9.0,0
917,817,2,46.012,ricciardo,Daniel,Australian,3.0,1
917,822,3,85.041,bottas,Valtteri,Finnish,6.0,0
917,825,3,71.382,kevin_magnussen,Kevin,Danish,10.0,0
918,1,2,43.772,hamilton,Lewis,British,1.0,1
918,3,2,45.824,rosberg,Nico,German,2.0,1
918,4,2,43.687,alonso,Fernando,Spanish,6.0,0
918,13,2,44.094,massa,Felipe,Brazilian,7.0,0
918,18,2,44.669,button,Jenson,British,8.0,0
918,20,2,44.705,vettel,Sebastian,German,5.0,0
918,807,2,49.087,hulkenberg,Nico,German,9.0,0
918,815,2,44.356,perez,Sergio,Mexican,10.0,0
918,817,2,43.329,ricciardo,Daniel,Australian,3.0,1
918,822,2,43.676,bottas,Valtteri,Finnish,4.0,0
926,1,1,22.295,hamilton,Lewis,British,1.0,1
926,3,1,22.105,rosberg,Nico,German,2.0,1
926,13,1,22.062,massa,Felipe,Brazilian,4.0,0
926,20,1,22.694,vettel,Sebastian,German,3.0,1
926,807,2,43.749,hulkenberg,Nico,German,7.0,0
926,815,1,26.009,perez,Sergio,Mexican,10.0,0
926,817,1,22.535,ricciardo,Daniel,Australian,6.0,0
926,828,3,68.288,ericsson,Marcus,Swedish,8.0,0
926,831,1,22.933,nasr,Felipe,Brazilian,5.0,0
926,832,1,55.789,sainz,Carlos,Spanish,9.0,0
927,1,3,74.868,hamilton,Lewis,British,1.0,1
927,3,3,82.599,rosberg,Nico,German,3.0,1
927,8,3,76.682,raikkonen,Kimi,Finnish,5.0,0
927,13,3,77.59,massa,Felipe,Brazilian,4.0,0
927,20,2,49.088,vettel,Sebastian,German,2.0,1
927,807,3,86.224,hulkenberg,Nico,German,9.0,0
927,817,3,77.711,ricciardo,Daniel,Australian,8.0,0
927,822,3,79.588,bottas,Valtteri,Finnish,7.0,0
927,830,3,79.939,max_verstappen,Max,Dutch,10.0,0
927,831,4,110.194,nasr,Felipe,Brazilian,6.0,0
928,1,2,44.88,hamilton,Lewis,British,1.0,1
928,3,2,45.312,rosberg,Nico,German,3.0,1
928,8,2,45.271,raikkonen,Kimi,Finnish,5.0,0
928,13,2,46.462,massa,Felipe,Brazilian,4.0,0
928,20,2,44.932,vettel,Sebastian,German,2.0,1
928,154,2,47.026,grosjean,Romain,French,9.0,0
928,817,2,45.532,ricciardo,Daniel,Australian,8.0,0
928,822,2,46.666,bottas,Valtteri,Finnish,6.0,0
928,831,2,47.141,nasr,Felipe,Brazilian,7.0,0
929,1,2,50.319,hamilton,Lewis,British,1.0,1
929,3,2,50.729,rosberg,Nico,German,2.0,1
929,8,2,49.32,raikkonen,Kimi,Finnish,4.0,0
929,13,2,49.911,massa,Felipe,Brazilian,5.0,0
929,20,3,82.879,vettel,Sebastian,German,3.0,1
929,154,2,49.994,grosjean,Romain,French,9.0,0
929,807,3,76.31,hulkenberg,Nico,German,10.0,0
929,817,2,50.666,ricciardo,Daniel,Australian,7.0,0
929,822,2,49.916,bottas,Valtteri,Finnish,6.0,0
929,831,3,77.567,nasr,Felipe,Brazilian,8.0,0
930,1,3,69.278,hamilton,Lewis,British,1.0,1
930,3,2,44.322,rosberg,Nico,German,2.0,1
930,8,2,44.412,raikkonen,Kimi,Finnish,4.0,0
930,13,3,67.025,massa,Felipe,Brazilian,6.0,0
930,20,2,43.598,vettel,Sebastian,German,3.0,1
930,154,2,56.565,grosjean,Romain,French,8.0,0
930,817,2,47.324,ricciardo,Daniel,Australian,7.0,0
930,822,2,43.882,bottas,Valtteri,Finnish,5.0,0
930,831,2,45.863,nasr,Felipe,Brazilian,9.0,0
930,832,2,45.037,sainz,Carlos,Spanish,10.0,0
931,1,2,49.676,hamilton,Lewis,British,1.0,1
931,3,1,24.789,rosberg,Nico,German,2.0,1
931,8,1,24.177,raikkonen,Kimi,Finnish,4.0,0
931,13,3,92.299,massa,Felipe,Brazilian,6.0,0
931,20,1,24.851,vettel,Sebastian,German,3.0,1
931,154,1,25.077,grosjean,Romain,French,10.0,0
931,817,2,48.745,ricciardo,Daniel,Australian,7.0,0
931,822,2,49.053,bottas,Valtteri,Finnish,5.0,0
931,826,1,25.119,kvyat,Daniil,Russian,8.0,0
931,831,2,52.152,nasr,Felipe,Brazilian,9.0,0
932,1,1,23.708,hamilton,Lewis,British,1.0,1
932,3,1,23.321,rosberg,Nico,German,2.0,1
932,8,2,48.208,raikkonen,Kimi,Finnish,4.0,0
932,13,1,23.912,massa,Felipe,Brazilian,6.0,0
932,20,2,51.186,vettel,Sebastian,German,3.0,1
932,154,1,24.292,grosjean,Romain,French,9.0,0
932,817,1,23.997,ricciardo,Daniel,Australian,7.0,0
932,822,1,25.541,bottas,Valtteri,Finnish,5.0,0
932,826,1,23.681,kvyat,Daniil,Russian,8.0,0
932,831,1,24.795,nasr,Felipe,Brazilian,10.0,0
933,1,1,21.869,hamilton,Lewis,British,1.0,1
933,3,1,21.768,rosberg,Nico,German,2.0,1
933,13,1,22.447,massa,Felipe,Brazilian,6.0,0
933,20,1,31.882,vettel,Sebastian,German,3.0,1
933,154,1,22.016,grosjean,Romain,French,10.0,0
933,807,1,21.685,hulkenberg,Nico,German,9.0,0
933,817,1,27.71,ricciardo,Daniel,Australian,7.0,0
933,822,1,22.777,bottas,Valtteri,Finnish,5.0,0
933,826,2,50.743,kvyat,Daniil,Russian,8.0,0
934,1,2,57.396,hamilton,Lewis,British,1.0,1
934,3,2,58.786,rosberg,Nico,German,2.0,1
934,8,3,89.549,raikkonen,Kimi,Finnish,5.0,0
934,13,2,61.317,massa,Felipe,Brazilian,6.0,0
934,20,2,58.622,vettel,Sebastian,German,3.0,1
934,807,2,62.449,hulkenberg,Nico,German,9.0,0
934,817,2,71.704,ricciardo,Daniel,Australian,7.0,0
934,822,2,60.718,bottas,Valtteri,Finnish,4.0,0
934,826,2,62.326,kvyat,Daniil,Russian,8.0,0
936,1,6,127.687,hamilton,Lewis,British,1.0,1
936,3,5,102.771,rosberg,Nico,German,2.0,1
936,8,5,138.104,raikkonen,Kimi,Finnish,5.0,0
936,13,5,104.994,massa,Felipe,Brazilian,6.0,0
936,20,4,77.688,vettel,Sebastian,German,3.0,1
936,154,5,109.662,grosjean,Romain,French,10.0,0
936,807,2,44.795,hulkenberg,Nico,German,9.0,0
936,817,5,111.897,ricciardo,Daniel,Australian,7.0,0
936,822,5,108.856,bottas,Valtteri,Finnish,4.0,0
936,826,5,99.611,kvyat,Daniil,Russian,8.0,0
937,1,2,45.358,hamilton,Lewis,British,1.0,1
937,3,2,45.762,rosberg,Nico,German,2.0,1
937,8,2,45.721,raikkonen,Kimi,Finnish,4.0,0
937,13,2,46.937,massa,Felipe,Brazilian,5.0,0
937,20,1,22.681,vettel,Sebastian,German,3.0,1
937,154,2,47.21,grosjean,Romain,French,9.0,0
937,817,1,22.637,ricciardo,Daniel,Australian,8.0,0
937,822,3,64.151,bottas,Valtteri,Finnish,6.0,0
937,826,2,45.359,kvyat,Daniil,Russian,7.0,0
937,830,3,70.547,max_verstappen,Max,Dutch,10.0,0
938,1,1,24.368,hamilton,Lewis,British,1.0,1
938,3,1,24.657,rosberg,Nico,German,2.0,1
938,8,1,24.442,raikkonen,Kimi,Finnish,5.0,0
938,13,1,25.207,massa,Felipe,Brazilian,4.0,0
938,20,1,24.34,vettel,Sebastian,German,3.0,1
938,815,1,24.281,perez,Sergio,Mexican,10.0,0
938,817,1,24.259,ricciardo,Daniel,Australian,8.0,0
938,822,1,25.536,bottas,Valtteri,Finnish,6.0,0
938,826,1,23.884,kvyat,Daniil,Russian,7.0,0
939,1,1,28.917,hamilton,Lewis,British,1.0,1
939,3,2,60.449,rosberg,Nico,German,2.0,1
939,8,2,60.72,raikkonen,Kimi,Finnish,4.0,0
939,13,3,85.702,massa,Felipe,Brazilian,6.0,0
939,20,2,58.445,vettel,Sebastian,German,3.0,1
939,154,2,60.466,grosjean,Romain,French,10.0,0
939,815,2,59.408,perez,Sergio,Mexican,9.0,0
939,817,2,60.726,ricciardo,Daniel,Australian,7.0,0
939,822,2,58.499,bottas,Valtteri,Finnish,5.0,0
939,826,2,62.083,kvyat,Daniil,Russian,8.0,0
940,1,2,45.915,hamilton,Lewis,British,1.0,1
940,3,2,46.319,rosberg,Nico,German,2.0,1
940,8,2,46.298,raikkonen,Kimi,Finnish,4.0,0
940,13,3,85.571,massa,Felipe,Brazilian,6.0,0
940,20,2,46.204,vettel,Sebastian,German,3.0,1
940,154,2,48.347,grosjean,Romain,French,9.0,0
940,815,3,73.611,perez,Sergio,Mexican,10.0,0
940,817,2,49.312,ricciardo,Daniel,Australian,7.0,0
940,822,2,47.13,bottas,Valtteri,Finnish,5.0,0
940,826,3,69.88,kvyat,Daniil,Russian,8.0,0
941,1,1,30.216,hamilton,Lewis,British,1.0,1
941,8,1,29.386,raikkonen,Kimi,Finnish,4.0,0
941,13,1,30.741,massa,Felipe,Brazilian,6.0,0
941,20,1,29.367,vettel,Sebastian,German,2.0,1
941,154,1,54.445,grosjean,Romain,French,10.0,0
941,815,1,30.545,perez,Sergio,Mexican,9.0,0
941,817,1,29.732,ricciardo,Daniel,Australian,8.0,0
941,822,1,30.316,bottas,Valtteri,Finnish,5.0,0
941,826,1,30.418,kvyat,Daniil,Russian,7.0,0
942,1,2,48.442,hamilton,Lewis,British,1.0,1
942,3,2,49.882,rosberg,Nico,German,3.0,1
942,8,2,59.281,raikkonen,Kimi,Finnish,4.0,0
942,13,1,24.646,massa,Felipe,Brazilian,6.0,0
942,20,3,74.753,vettel,Sebastian,German,2.0,1
942,815,2,51.188,perez,Sergio,Mexican,9.0,0
942,817,3,76.746,ricciardo,Daniel,Australian,8.0,0
942,822,2,66.872,bottas,Valtteri,Finnish,5.0,0
942,826,2,49.843,kvyat,Daniil,Russian,7.0,0
942,830,2,50.431,max_verstappen,Max,Dutch,10.0,0
943,1,2,44.632,hamilton,Lewis,British,1.0,1
943,3,2,44.694,rosberg,Nico,German,2.0,1
943,13,2,45.935,massa,Felipe,Brazilian,6.0,0
943,20,2,50.226,vettel,Sebastian,German,3.0,1
943,815,1,23.547,perez,Sergio,Mexican,9.0,0
943,817,2,44.91,ricciardo,Daniel,Australian,8.0,0
943,822,2,46.117,bottas,Valtteri,Finnish,4.0,0
943,826,2,45.077,kvyat,Daniil,Russian,7.0,0
943,830,2,45.574,max_verstappen,Max,Dutch,10.0,0
944,1,3,70.412,hamilton,Lewis,British,1.0,1
944,3,3,71.406,rosberg,Nico,German,2.0,1
944,8,2,48.601,raikkonen,Kimi,Finnish,5.0,0
944,13,3,71.215,massa,Felipe,Brazilian,6.0,0
944,20,3,71.136,vettel,Sebastian,German,3.0,1
944,807,2,48.208,hulkenberg,Nico,German,10.0,0
944,815,3,71.195,perez,Sergio,Mexican,9.0,0
944,817,3,72.691,ricciardo,Daniel,Australian,8.0,0
944,822,2,48.649,bottas,Valtteri,Finnish,4.0,0
944,826,2,47.785,kvyat,Daniil,Russian,7.0,0
945,1,2,42.738,hamilton,Lewis,British,1.0,1
945,3,2,43.217,rosberg,Nico,German,2.0,1
945,8,2,47.775,raikkonen,Kimi,Finnish,4.0,0
945,13,2,45.561,massa,Felipe,Brazilian,6.0,0
945,20,2,43.423,vettel,Sebastian,German,3.0,1
945,807,2,44.219,hulkenberg,Nico,German,10.0,0
945,815,2,44.038,perez,Sergio,Mexican,9.0,0
945,817,2,44.067,ricciardo,Daniel,Australian,8.0,0
945,822,3,82.699,bottas,Valtteri,Finnish,5.0,0
945,826,2,43.502,kvyat,Daniil,Russian,7.0,0
948,1,2,1112.027,hamilton,Lewis,British,2.0,1
948,3,2,1110.834,rosberg,Nico,German,1.0,1
948,13,2,1111.355,massa,Felipe,Brazilian,5.0,0
948,20,3,1135.199,vettel,Sebastian,German,3.0,1
948,154,1,1089.417,grosjean,Romain,French,6.0,0
948,807,2,1111.322,hulkenberg,Nico,German,7.0,0
948,817,3,1134.048,ricciardo,Daniel,Australian,4.0,0
948,822,2,1110.365,bottas,Valtteri,Finnish,8.0,0
948,830,3,1140.741,max_verstappen,Max,Dutch,10.0,0
948,832,3,1134.777,sainz,Carlos,Spanish,9.0,0
949,1,3,74.066,hamilton,Lewis,British,2.0,1
949,3,3,77.921,rosberg,Nico,German,1.0,1
949,8,3,75.199,raikkonen,Kimi,Finnish,4.0,0
949,13,2,48.329,massa,Felipe,Brazilian,7.0,0
949,154,3,81.953,grosjean,Romain,French,5.0,0
949,807,4,108.19,hulkenberg,Nico,German,9.0,0
949,817,3,76.051,ricciardo,Daniel,Australian,3.0,1
949,826,3,73.304,kvyat,Daniil,Russian,10.0,0
949,830,3,76.533,max_verstappen,Max,Dutch,8.0,0
950,1,5,122.126,hamilton,Lewis,British,2.0,1
950,3,2,46.39,rosberg,Nico,German,1.0,1
950,8,3,77.262,raikkonen,Kimi,Finnish,5.0,0
950,13,2,45.473,massa,Felipe,Brazilian,6.0,0
950,20,3,74.741,vettel,Sebastian,German,4.0,0
950,154,4,129.804,grosjean,Romain,French,8.0,0
950,817,3,69.279,ricciardo,Daniel,Australian,3.0,1
950,822,3,68.059,bottas,Valtteri,Finnish,10.0,0
950,826,3,69.375,kvyat,Daniil,Russian,7.0,0
950,830,3,76.908,max_verstappen,Max,Dutch,9.0,0
951,1,1,30.001,hamilton,Lewis,British,2.0,1
951,3,1,29.709,rosberg,Nico,German,1.0,1
951,8,1,30.498,raikkonen,Kimi,Finnish,3.0,1
951,13,2,59.616,massa,Felipe,Brazilian,6.0,0
951,154,1,31.42,grosjean,Romain,French,7.0,0
951,817,2,78.968,ricciardo,Daniel,Australian,4.0,0
951,822,1,29.841,bottas,Valtteri,Finnish,9.0,0
951,826,2,80.188,kvyat,Daniil,Russian,8.0,0
951,830,1,30.553,max_verstappen,Max,Dutch,10.0,0
952,8,2,44.276,raikkonen,Kimi,Finnish,2.0,1
952,13,3,65.783,massa,Felipe,Brazilian,7.0,0
952,20,3,65.863,vettel,Sebastian,German,4.0,0
952,154,3,80.863,grosjean,Romain,French,10.0,0
952,817,4,88.658,ricciardo,Daniel,Australian,5.0,0
952,822,2,44.299,bottas,Valtteri,Finnish,8.0,0
952,826,3,68.28,kvyat,Daniil,Russian,9.0,0
952,830,2,44.717,max_verstappen,Max,Dutch,6.0,0
953,1,1,26.315,hamilton,Lewis,British,2.0,1
953,3,2,54.378,rosberg,Nico,German,1.0,1
953,13,2,50.116,massa,Felipe,Brazilian,7.0,0
953,20,2,50.675,vettel,Sebastian,German,5.0,0
953,815,2,51.322,perez,Sergio,Mexican,9.0,0
953,817,2,60.381,ricciardo,Daniel,Australian,3.0,1
953,822,3,77.515,bottas,Valtteri,Finnish,8.0,0
953,826,3,140.225,kvyat,Daniil,Russian,10.0,0
953,830,2,51.063,max_verstappen,Max,Dutch,6.0,0
954,1,1,22.243,hamilton,Lewis,British,2.0,1
954,3,2,45.194,rosberg,Nico,German,1.0,1
954,8,2,46.083,raikkonen,Kimi,Finnish,5.0,0
954,13,1,22.925,massa,Felipe,Brazilian,8.0,0
954,20,2,44.958,vettel,Sebastian,German,3.0,1
954,815,2,47.313,perez,Sergio,Mexican,9.0,0
954,817,2,46.89,ricciardo,Daniel,Australian,4.0,0
954,822,1,22.184,bottas,Valtteri,Finnish,7.0,0
954,826,2,45.627,kvyat,Daniil,Russian,10.0,0
954,830,2,46.495,max_verstappen,Max,Dutch,6.0,0
955,1,1,20.108,hamilton,Lewis,British,2.0,1
955,3,1,20.058,rosberg,Nico,German,1.0,1
955,8,1,20.593,raikkonen,Kimi,Finnish,4.0,0
955,13,2,39.303,massa,Felipe,Brazilian,9.0,0
955,20,1,20.422,vettel,Sebastian,German,3.0,1
955,815,1,20.614,perez,Sergio,Mexican,8.0,0
955,817,2,39.995,ricciardo,Daniel,Australian,5.0,0
955,822,1,19.732,bottas,Valtteri,Finnish,7.0,0
955,826,1,24.802,kvyat,Daniil,Russian,10.0,0
955,830,2,42.566,max_verstappen,Max,Dutch,6.0,0
956,1,4,80.726,hamilton,Lewis,British,2.0,1
956,3,4,79.104,rosberg,Nico,German,1.0,1
956,8,3,61.577,raikkonen,Kimi,Finnish,4.0,0
